,id,user_id,created_at,text,Clean,Translate
279,1063120352904007680,Yogipri,2018-11-15 17:23:38,"Lg memproses film Fantastic Beast, ini film apa2an dah 😭",  lagi    memproses    film    fantastic    beast         ini    film    apa apaan    dah     loudly crying face   ,"again processing this fantastic beast movie, what the heck is loudly crying face"
280,1063118933786427392,malcaziza,2018-11-15 17:18:00,Nungguin Fantastic Beast cuma untuk Nagini. Lalu ternyata cerita asal usulnya Nagini gak dibahas dalem...,  tunggu    fantastic    beast    cuma    untuk    nagini         lalu    ternyata    cerita    asal    usulnya    nagini    tidak    dibahas    dalem         ,Wait for fantastic beast just for Nagini then it turns out the story of the origin of Nagini is not discussed in the palace
281,1063115280786776065,DewiA_P,2018-11-15 17:03:29,"""LAH KOK UDAHAN SI?"". - review fantastic beast 2",       lah    kok    udahan    si                        review    fantastic    beast    2  ,why is the review a fantastic beast 2
282,1063113073832017921,danikaws,2018-11-15 16:54:43,fantastic beast 🤘🏾 hepi bisa melihat hogwarts lagi setelah sekian lama,  fantastic    beast     sign of the horns          happy    bisa    melihat    hogwarts    lagi    setelah    sekian    lama  ,fantastic beast sign of the horns happy can see Hogwarts again after all this time
283,1063112271751110656,luthfirama_,2018-11-15 16:51:31,Melihat review sana sini membuat agak sedikit ragu untuk menonton kelanjutan fantastic beast ini,  melihat    review    sana    sini    membuat    agak    sedikit    ragu    untuk    menonton    kelanjutan    fantastic    beast    ini  ,looking at the review here and there makes it a bit hesitant to watch the continuation of this fantastic beast
284,1063111226870251522,oktavianirmala,2018-11-15 16:47:22,Funfact abis nonton Fantastic Beast ngepoin mantra2 yg ada di pottermore dan kegunaannya,  funfact    habis    nonton    fantastic    beast    ngepoin    mantra mantra    yang    ada    di    pottermore    dan    kegunaannya  ,funfact has watched fantastic beast playing spells in Pottermore and their uses
285,1063110124003192832,18O41995,2018-11-15 16:42:59,Oiya tadi abis nonton fantastic beast 2. Terus pulangnya beli dum d*um. Fyi,  oiya    tadi    habis    nonton    fantastic    beast    2         terus    pulangnya    beli    dum    d um         for your information  ,Oiya was finished watching fantastic beast 2 and returning to buy dum for your information
286,1063104716786155520,pennoy15,2018-11-15 16:21:30,"Fantastic beast keren parah, tapi gantung banget ㅜ.ㅜ Kudu nunggu 2 tahunan lagi keknya buat sekuel",  fantastic    beast    keren    parah         tapi    gantung    sangat           harus    tunggu    2    tahunan    lagi    kayak    buat    sekuel  ,fantastic beast is cool bad but hanging really has to wait 2 more years like for a sequel
287,1063104450141708288,anastasiararas,2018-11-15 16:20:27,Fantastic Beast cukup mengecewakan,  fantastic    beast    cukup    mengecewakan  ,fantastic beast quite disappointing
288,1063104070574006272,Didimsadrian,2018-11-15 16:18:56,Fantastic beast 2? Mingdep deh mumpung diskon 25rebu,  fantastic    beast    2         minggu depan    deh    mumpung    diskon    duapuluh lima ribu  ,fantastic beast 2 next week while discounting twenty five thousand
289,1063099811925118976,irvanahh,2018-11-15 16:02:01,Fantastic beast,  fantastic    beast  ,fantastic    beast
290,1063097018577342464,laveniahapsari,2018-11-15 15:50:55,Baru nonton fantastic beast dan menyesal karna gantung 😭,  baru    nonton    fantastic    beast    dan    menyesal    karena    gantung     loudly crying face   ,just watching fantastic beast and regret for hanging loudly crying face
291,1063096311262568449,AIESTHETlC,2018-11-15 15:48:06,SUMPAAH SIAPAPUN JELASIN TEORI FANTASTIC BEAST KE AKU,  sumpaah    siapapun    jelasin    teori    fantastic    beast    ke    aku  ,how come anyone explained the theory of fantastic beast to me
292,1063094808145649664,arindaFR,2018-11-15 15:42:08,Gimana nih pendapat lain buat yg udh nonton fantastic beast 2?? Apakah kalian puas atau merasa kecewa?,  gimana    ini    pendapat    lain    buat    yang    sudah    nonton    fantastic    beast    2              apakah    kalian    puas    atau    merasa    kecewa       ,how is this another opinion for those who have watched fantastic beast 2 whether you are satisfied or feel disappointed
293,1063090669701361664,renataalvn,2018-11-15 15:25:41,Bisa bisanya ada manusia di muka bumi ini yg nge snapgram in film fantastic beast.....ANDA MANUSIA APA BUKAN HAH??,  bisa    bisanya    ada    manusia    di    muka    bumi    ini    yang    melakukan    snapgram    in    film    fantastic    beast             anda    manusia    apa    bukan    hah            ,"how can there be humans on this earth who snapgrams in fantastic beast movies, you human beings or not hah"
294,1063086827454648320,DN_06,2018-11-15 15:10:25,"Seperti nya fantastic beast nonton sendiri saja, karna kalo kuciwa tuh suka nga enak ke partner nonton gt lho. Overthinking ya, map map",  seperti    nya    fantastic    beast    nonton    sendiri    saja         karena    kalau    kecewa    tuh    suka    nga    enak    ke    partner    nonton    begitu    lho         overthinking    ya         maaf    maaf  ,"It's like fantastic beast watching alone because if you're disappointed it's like being nice to your partner watching that, you know, it's overthinking, sorry sorry"
295,1063086160161849344,fauziriza,2018-11-15 15:07:46,Sepertinya banyak yg kecewa dengan fantastic beast,  sepertinya    banyak    yang    kecewa    dengan    fantastic    beast  ,it seems like many are disappointed with fantastic beast
296,1063085147573018624,K7zan,2018-11-15 15:03:45,"Ada yang mau diajak nonton fantastic beast ? 

Sedih amat dah :((",  ada    yang    mau    diajak    nonton    fantastic    beast         sedih    amat    dah         ,there are those who want to be invited to watch fantastic beast sad really
297,1063078792741023744,me_rasti,2018-11-15 14:38:29,"Wow, ezra miller. Wow! 👏👏 
From Credence into Aurelius Dumbledore. See you in Fantastic Beast 3, ganteng.",  wow         ezra    miller         wow          clapping hands      clapping hands     from    credence    into    aurelius    dumbledore         see    you    in    fantastic    beast    3         ganteng       ,wow         ezra    miller         wow          clapping hands      clapping hands     from    credence    into    aurelius    dumbledore         see    you    in    fantastic    beast    3         ganteng
298,1063077393189896192,indahkusumadani,2018-11-15 14:32:56,"yang udah nonton fantastic beast di cgv info dong, ada merch kaya tempat popcorn / tempat minum ga kaya pas star wars? 🤔",  yang    sudah    nonton    fantastic    beast    di    cgv    info    dong         ada    merch    kaya    tempat    popcorn         tempat    minum    tidak    kaya    saat    star    wars          thinking face   ,"who have watched fantastic beast on cgv, info, there is a merch, there is a rich popcorn place where drinking places are not rich when star wars think face"
299,1063075844216614913,diahayuse,2018-11-15 14:26:46,Lagian kenapa sih burn the stage the movie ini kudu tayang barengan fantastic beast. Kenapa sih kenapaaaaaaaa???,  lagian    kenapa    sih    burn    the    stage    the    movie    ini    harus    tayang    barengan    fantastic    beast         kenapa    sih    kenapa                 ,anyways why does this burn the stage the movie have to show up with a fantastic beast why's that
300,1063074319369027585,ioriyouta,2018-11-15 14:20:43,Oke. Bakal ada sequel selanjutnya dari Fantastic Beast. Di Jerman mungkin? Tp ini kenapa nanggung bgt endingnya kzl bat,  oke         bakal    ada    sequel    selanjutnya    dari    fantastic    beast         di    jerman    mungkin         tapi    ini    kenapa    nanggung    sangat    endingnya    kzl    bat  ,okay there will be a sequel next to fantastic beast in Germany maybe but this is why the ending is really bat
301,1063071592924635136,Intanfkm,2018-11-15 14:09:53,baru nonton fantastic beast tetoba ada jarkoman kantor nobar dan dibayarin 👍😭,  baru    nonton    fantastic    beast    tetoba    ada    jarkoman    kantor    nobar    dan    dibayarin     thumbs up      loudly crying face   ,just watching fantastic beast so there's the Nobar office jarkoman and paid thumbs up loudly crying face
302,1063065725193965568,satayobagus,2018-11-15 13:46:34,Ya Allah kenapa sih Fantastic Beast why oh why oh why,  ya    allah    kenapa    sih    fantastic    beast    why    oh    why    oh    why  ,ya    allah    kenapa    sih    fantastic    beast    why    oh    why    oh    why
303,1063065535695343616,azzamadityap,2018-11-15 13:45:49,Marathon fantastic beast,  marathon    fantastic    beast  ,marathon    fantastic    beast
304,1063065418271678464,azzamadityap,2018-11-15 13:45:21,Karena belum sempet nontom fantastic beast ke 1 jadi tadi sebelum nonton marathon dulu di kantor wkakw,  karena    belum    sempat    nonton    fantastic    beast    ke    1    jadi    tadi    sebelum    nonton    marathon    dulu    di    kantor    wkakw  ,because I didn't have the chance to watch the 1st fantastic beast before I watched the marathon at the wkakw office
305,1063061219844644865,nontrianon,2018-11-15 13:28:40,"nah kan kalo yang emang suka Harry Potter pasti bilang Fantastic Beast yg kedua ini bagus, wkwk",  nah    kan    kalau    yang    memang    suka    harry    potter    pasti    bilang    fantastic    beast    yang    kedua    ini    bagus         wkwk  ,"well, if you really like harry potter, you must say the second fantastic beast is good"
306,1063060393688358918,Yona_JKT48,2018-11-15 13:25:23,setelah sekian lama akhirnya nonton bioskop lagi haha tadi nonton Fantastic Beast 😳,  setelah    sekian    lama    akhirnya    nonton    bioskop    lagi    haha    tadi    nonton    fantastic    beast     flushed face   ,after a long time finally watching the movie again haha ​​I watched a fantastic flushed face beast
307,1063059204397707270,amanda_stevi,2018-11-15 13:20:39,AKU MAUK LAH KALO DIAJAK NONTON FANTASTIC BEAST LAGI ABIS INI AHAHAHAHAHA,  aku    ingin    lah    kalau    diajak    nonton    fantastic    beast    lagi    habis    ini    ahahahahaha  ,"I want to be invited to watch fantastic beast again after this, ahahahahaha"
308,1063058668222959616,oviolvb,2018-11-15 13:18:31,Fantastic beast 1 Lebih keren dari yg ke 2. ⭐⭐,  fantastic    beast    1    lebih    keren    dari    yang    ke    2          white medium star      white medium star   ,fantastic beast 1 is cooler than the 2 white medium star white medium star
309,1063055552010276866,amanda_stevi,2018-11-15 13:06:08,FANTASTIC BEAST: CRIMES OF GRINDELWALD KEREN MAMPUS GILAK,  fantastic    beast         crimes    of    grindelwald    keren    mampus    gila  ,fantastic beast crimes of grindelwald is pretty cool crazy
310,1063055358350901248,irhamrizqi,2018-11-15 13:05:22,Fantastic beast ending 👏,  fantastic    beast    ending     clapping hands   ,fantastic    beast    ending     clapping hands
311,1063054280402198529,helogengz,2018-11-15 13:01:05,"Fantastic beast, i'm coming:"")",  fantastic    beast         i m    coming                 ,fantastic    beast         i m    coming
312,1063052056968065025,inisihfree,2018-11-15 12:52:15,Ini gua nonton fantastic beast sama sapa,  ini    saya    nonton    fantastic    beast    sama    sapa  ,I'm watching fantastic beasts and greetings
313,1063048337564217347,godchangbean,2018-11-15 12:37:28,tapi udah booking fantastic beast. yaudala,  tapi    sudah    booking    fantastic    beast         ya sudahlah  ,"but already booked a fantastic beast, never mind"
314,1063047816153509888,jabunnajib,2018-11-15 12:35:24,Meh nonton fantastic beast kebak kabeh bioskop e     -_-,  ingin    nonton    fantastic    beast    penuh    kabeh    bioskop    e         ,want to watch fantastic beast full of cinema e
315,1063046537754767361,ffgahara,2018-11-15 12:30:19,nonton fantastic beast &lt; nontonin nagini,  nonton    fantastic    beast         nontonin    nagini  ,watch fantastic beast nontonin nagini
316,1063045876422082561,anugrudha,2018-11-15 12:27:42,Nobody wants to watch new Fantastic Beast movie with me? I am keen on discussing story after watching movie (esp. for multi-movies) 😂,  nobody    wants    to    watch    new    fantastic    beast    movie    with    me         i    am    keen    on    discussing    story    after    watching    movie         esp         for    multi         movies          face with tears of joy   ,nobody    wants    to    watch    new    fantastic    beast    movie    with    me         i    am    keen    on    discussing    story    after    watching    movie         esp         for    multi         movies          face with tears of joy
317,1063045540311515137,azzamadityap,2018-11-15 12:26:21,Fantastic Beast 2 seru anjay,  fantastic    beast    2    seru    keren  ,I can not wait until I can finish 2
318,1063040465056874496,devihaliniar,2018-11-15 12:06:11,Fantastic beast udah keluar nih hihi,  fantastic    beast    sudah    keluar    ini    hihi  ,fantastic beast has come out this hihi
319,1063038748558974976,knightmandala,2018-11-15 11:59:22,"cgv depok rame banget ada pens betes, gw kira nonton suzzana atau fantastic beast kaya gw 😂😂😂",  cgv    depok    rame    sangat    ada    pens    betes         saya    kira    nonton    suzzana    atau    fantastic    beast    kaya    saya     face with tears of joy      face with tears of joy      face with tears of joy   ,cgv depok rame there are very pens betes i think watching suzzana or fantastic beast is rich i face with tears of joy face with tears of joy
320,1063036547702841345,Arumkarima,2018-11-15 11:50:37,"Ekspetasi : liat fantastic beast yg 4d
Realita : udah pake tix id buy 1 get 1",  ekspetasi         lihat    fantastic    beast    yang    4d    realita         sudah    pakai    tix    id    buy    1    get    1  ,expectations see fantastic beast which 4d has used reality tix id buy 1 get 1
321,1063033757257453568,dewimedinaw,2018-11-15 11:39:32,Fantastic beast ada yg review bagus banget ada yang bilang jele banget.. Tapi aku tetep harus nonton..,  fantastic    beast    ada    yang    review    bagus    sangat    ada    yang    bilang    jelek    sangat          tapi    aku    tetap    harus    nonton        ,"fantastic beast there are good reviews, some say bad but I still have to watch"
322,1063032943017308160,wiwigaga_,2018-11-15 11:36:18,"Ya Allah, mau nonton Fantastic Beast lagi :'(((((",  ya    allah         mau    nonton    fantastic    beast    lagi                                     ,"yes, you want to watch fantastic beast again"
323,1063030847052214275,firaaaMD,2018-11-15 11:27:58,"Tunggu deh ntar lanjut, nonton fantastic beast dulu wkwk",  tunggu    deh    ntar    lanjut         nonton    fantastic    beast    dulu    wkwk  ,"wait, then continue watching fantastic beast first"
324,1063026324959162369,ramadhika99,2018-11-15 11:10:00,"Mau nonton fantastic beast tpi lagi jauh bioskopnya, yaudah nunggu aja di lk21 hahaaa",  mau    nonton    fantastic    beast    tapi    lagi    jauh    bioskopnya         ya sudahlah    tunggu    saja    di    internet    haha  ,"want to watch fantastic beast but it's far from the cinema, just wait on the internet haha"
325,1063025047391023104,dell_yan,2018-11-15 11:04:56,‘Fantastic Beast: The Crimes of Grindelwald’ pas scene Hogwarts itu ... ❤️,       fantastic    beast         the    crimes    of    grindelwald     saat    scene    hogwarts    itu            red heart        ,fantastic    beast         the    crimes    of    grindelwald     saat    scene    hogwarts    itu            red heart
326,1063024029903216641,KeyongbaIap,2018-11-15 11:00:53,Fantastic beast ahh,  fantastic    beast    ahh  ,fantastic    beast    ahh
327,1063022798694625280,alfanarn,2018-11-15 10:55:59,"WOOOOOOOOOAAAAAAH!! FANTASTIC BEAST SO GADAYUUUUUUUUM!!!!.

Sepanjang film gak bisa gak exciting gue.",  wooaah              fantastic    beast    so    gadayum         sepanjang    film    tidak    bisa    tidak    exciting    saya       ,wooa fantastic beast so gadayum throughout my film can't be exciting
328,1063019764375683072,npsbayu,2018-11-15 10:43:56,"hanum Rais aja belom nonton, eh fantastic beast tayang.

berat bgt idup.",  hanum    rais    saja    belum    nonton         eh    fantastic    beast    tayang         berat    sangat    idup       ,the hanum rais just hasn't watched the fantastic beast show so lively
329,1063007274363318272,zunarzuna,2018-11-15 09:54:18,Jadi pengen nonton Fantastic Beast yg pertama.,  jadi    ingin    nonton    fantastic    beast    yang    pertama       ,so I want to watch the first fantastic beast
330,1062989969352871936,kevinchoc,2018-11-15 08:45:32,Apaan nih Fantastic Beast nggak ada Harry Potter-nya!!!!,  apaan    ini    fantastic    beast    tidak    ada    harry    potter     nya                      ,"it's fantastic beast, there's no harry potter"
331,1062989134107570176,maudhymaw,2018-11-15 08:42:13,"Nurutkan si feby nak nnton fantastic beast semalam. Sekalinya hari ini udah ade di layar kaca 21.
Okedehhhh~~~~",  nurutkan    si    feby    nak    nnton    fantastic    beast    semalam         sekalinya    hari    ini    sudah    ade    di    layar    kaca    21         okedeh      ,I want to put the little guy in a fantastic beast the last night today I have on the 21 glass screen ok
332,1062988894101155840,ellasugiar,2018-11-15 08:41:16,Fantastic beast 😍😍😍,  fantastic    beast     smiling face with heart eyes      smiling face with heart eyes      smiling face with heart eyes   ,fantastic    beast     smiling face with heart eyes      smiling face with heart eyes      smiling face with heart eyes
333,1062986375304175616,Tyayao,2018-11-15 08:31:15,Sekalinya ada yang ngajak pada mintain film yang sama... apakah ku harus nonton fantastic beast 2 kali :(,  sekalinya    ada    yang    ngajak    pada    mintain    film    yang    sama           apakah    ku    harus    nonton    fantastic    beast    2    kali        ,"once there is someone who asks for the same movie, do I have to watch fantastic beast twice"
334,1062985383820947457,carinapeggy,2018-11-15 08:27:19,fantastic beast the crimes of grindelwald  10/10 🤟,  fantastic    beast    the    crimes    of    grindelwald    10         10     U0001f91f  ,fantastic    beast    the    crimes    of    grindelwald    10         10     U0001f91f
335,1062982349141340160,marutmanullang,2018-11-15 08:15:15,gela2 animasi fantastic beast ni ga pernah ga bikin pangling ya._.,  keren    animasi    fantastic    beast    ini    tidak    pernah    tidak    bikin    bingung    ya     ,This cool animated fantastic beast never does not make you confused
336,1062981480534560768,nabillaazlikaa,2018-11-15 08:11:48,"Fantastic beast 2 tuh keren sih sinematografinya, cuma ceritanya yagitu deh~",  fantastic    beast    2    tuh    keren    sih    sinematografinya         cuma    ceritanya    begitu    deh   ,fantastic beast 2 the cool cinematography is just the story
337,1062971740425318400,SarahKrtka,2018-11-15 07:33:06,"Fantastic beast udah keluar aja, saya masih blm nonton bohemian #sad",  fantastic    beast    sudah    keluar    saja         saya    masih    belum    nonton    bohemian     sad  ,fantastic beast just came out I still haven't watched bohemian sad
338,1062971737401286657,adriansusanto,2018-11-15 07:33:05,"Could be a 3, but I don't like where the story is heading, and at this point, just drop the ""Fantastic Beast"" title.",  could    be    a    3         but    i    don t    like    where    the    story    is    heading         and    at    this    point         just    drop    the         fantastic    beast         title       ,could    be    a    3         but    i    don t    like    where    the    story    is    heading         and    at    this    point         just    drop    the         fantastic    beast         title
339,1062965103711072257,KRSNMAHENDRA,2018-11-15 07:06:44,"Suzana / Fantastic Beast 2 ? 
Gak semuanya kayanya .Lol",  suzana         fantastic    beast    2         tidak    semuanya    kayanya     lol  ,suzana fantastic beast 2 is not everything that works lol
340,1062957924215967744,santimuhrianti,2018-11-15 06:38:12,Sedih aku tuh belum nonton Fantastic Beast: The Crimes of Grindelwald.,  sedih    aku    tuh    belum    nonton    fantastic    beast         the    crimes    of    grindelwald       ,sad I haven't watched fantastic beast the crimes of grindelwald
341,1062952626499739648,inespuspitasa,2018-11-15 06:17:09,"Fantastic beast yuk:(
Pengin bohemian tp emohlah wqwq",  fantastic    beast    ayo              pengin    bohemian    tapi    emohlah    wqwq  ,"fantastic beast, let's give bohemian but emohlah wqwq"
342,1062952215780814848,diyasprdn,2018-11-15 06:15:31,Temen-temen aing pada sibuk. Diajak nonton Fantastic Beast pada kaga bisa. :(,  temen         temen    saya    pada    sibuk         diajak    nonton    fantastic    beast    pada    kaga    bisa             ,my friend's friend is busy invited to watch fantastic beast on kaga can
343,1062951144400465920,FarhanGetek,2018-11-15 06:11:16,"nonton jaman kakeknya harry potter mba 1 !!!
.
.
.
.
.
.
.
Fantastic beast mas",  nonton    jaman    kakeknya    harry    potter    mba    1                                                      fantastic    beast    mas  ,watching his grandfather's era Harry Potter the 1st fantastic beast mas
344,1062948189307777024,annisa_rianti,2018-11-15 05:59:31,Gue ngebela Fantastic Beast bkn karena filmnya bagus bgt. Tapi banyak bgt org sok kritis ttg film ini padahal ini kan film fiksi yawlaaa,  saya    membela    fantastic    beast    bkn    karena    filmnya    bagus    sangat         tapi    banyak    sangat    org    sok    kritis    tentang    film    ini    padahal    ini    kan    film    fiksi    keren  ,I defend fantastic beast not because the film is very good but many people are very critical about this film even though it's cool fiction
345,1062943774324645888,jordanpriyoga,2018-11-15 05:41:58,Now watching fantastic beast 2,  now    watching    fantastic    beast    2  ,now    watching    fantastic    beast    2
346,1062943139470569473,faisholj,2018-11-15 05:39:27,"Things that I regret this month.
Didn't participate in Borobudur Marathon, and Expect too much for Fantastic Beast.",  things    that    i    regret    this    month         didn t    participate    in    borobudur    marathon         and    expect    too    much    for    fantastic    beast       ,things    that    i    regret    this    month         didn t    participate    in    borobudur    marathon         and    expect    too    much    for    fantastic    beast
347,1062941205476990976,pradnyathamitha,2018-11-15 05:31:46,"ngeskip a head full of dreams movie dong demi fantastic beast 😭 
mana cuma sehari doang lagi tayangnya huhuhuhu",  melewatkan    a    head    full    of    dreams    movie    dong    demi    fantastic    beast     loudly crying face     mana    cuma    sehari    doang    lagi    tayangnya    huhuhuhu  ,skip a head full of dreams movie dong for fantastic beast loudly crying face where only one day will come huhuhuhu
348,1062940779465732097,superhimee,2018-11-15 05:30:04,"Gausah nonton fantastic beast, nonton drama korea aja di viu gratis cuma modal kuota",  gausah    nonton    fantastic    beast         nonton    drama    korea    saja    di    internet    gratis    cuma    modal    kuota  ,It's hard to watch fantastic beast watching Korean dramas only on the internet for free only with quota capital
349,1062931044528095232,aadepanca,2018-11-15 04:51:23,Akhirnya film fantastic beast sudah keluar✨,  akhirnya    film    fantastic    beast    sudah    keluar     sparkles   ,finally the fantastic beast movie came out sparkles
350,1062930778424635392,ichaprima,2018-11-15 04:50:20,Terkesel itu adalah belum nonton Fantastic Beast dan terpapar review yg ga bagus. :(,  terkesel    itu    adalah    belum    nonton    fantastic    beast    dan    terpapar    review    yang    tidak    bagus             ,the exclusion is not yet watching fantastic beast and is exposed to a bad review
351,1062930174100987904,farhanalv,2018-11-15 04:47:56,Yg lain ke Jogja aku nonton fantastic beast sama ahok saja,  yang    lain    ke    jogja    aku    nonton    fantastic    beast    sama    ahok    saja  ,the others to Jogja I watch fantastic beasts just like that
352,1062927088770928640,vivisav_,2018-11-15 04:35:40,nonton lagi harpot gegara fantastic beast 2 da rilis. dan baru kali ini ngerti apa yg diomongin dgn logat britishnya yg endessssh bgt🤣,  nonton    lagi    harry potter    gegara    fantastic    beast    2    sudah    rilis         dan    baru    kali    ini    mengerti    apa    yang    diomongin    dgn    logat    britishnya    yang    keren    sangat     rolling on the floor laughing   ,Watch again Harry Potter from Fantastic Beast 2 has been released and only this time understand what is being said about the cool British accent very rolling on the floor laughing
353,1062925829426958336,morphzyy,2018-11-15 04:30:40,Fantastic beast the crimes of grindelwald keknya bagus nih untuk di tonton hmm,  fantastic    beast    the    crimes    of    grindelwald    kayak    bagus    ini    untuk    di    tonton    hmm  ,fantastic beast the crimes of grindelwald like this is good to watch hmm
354,1062919553796124672,xcatpoohx,2018-11-15 04:05:44,PESAN MORAL FANTASTIC BEAST YAUDAH LU KAKAK ADEK GAUSAH REBUTAN CEWEK UJUNG UJUNGNYA GADA YG DAPET KAN,  pesan    moral    fantastic    beast    ya sudahlah    kamu    kakak    adek    gausah    rebutan    cewek    ujung    ujungnya    tidak ada    yang    dapet    kan  ,"the message is fantastic, beast, yeah, bro, bro, brother and sister, it's difficult to fight for the end of the girl, there's nothing to get, right?"
355,1062913225895796736,channiesbabo,2018-11-15 03:40:35,Just talked with a muggle friend about fantastic beast 🤓,  just    talked    with    a    muggle    friend    about    fantastic    beast     nerd face   ,just    talked    with    a    muggle    friend    about    fantastic    beast     nerd face
356,1062912698814361608,channiesbabo,2018-11-15 03:38:30,"Looking for friend to spoil Fantastic beast 2 story 😂😂😂

I stiillll in BIG AWE WITH THAT MOVIE",  looking    for    friend    to    spoil    fantastic    beast    2    story     face with tears of joy      face with tears of joy      face with tears of joy     i    stiil    in    big    awe    with    that    movie  ,looking    for    friend    to    spoil    fantastic    beast    2    story     face with tears of joy      face with tears of joy      face with tears of joy     i    stiil    in    big    awe    with    that    movie
357,1062908824976158720,sitamanda,2018-11-15 03:23:06,What the? Kemarin Fantastic Beast udah rilis *headpalm*,  what    the         kemarin    fantastic    beast    sudah    rilis         headpalm       ,what yesterday the fantastic beast has been released headphones
358,1062904391328354304,jojoreha,2018-11-15 03:05:29,Masa mesti skip nonton Fantastic Beast 2?,  masa    harus    skip    nonton    fantastic    beast    2       ,the time to skip watching fantastic beast 2
359,1062892533640978432,kerispi,2018-11-15 02:18:22,temenin fantastic beast anyone? yu? :(,  temenin    fantastic    beast    anyone         ayo             ,friend fantastic beast anyone come on
360,1062873945987342337,Danz_fm,2018-11-15 01:04:30,"Next
Fantastic Beast
""Crime of Grindewald""",  next    fantastic    beast         crime    of    grindewald       ,next fantastic beast crime of grindelwald
361,1062873531648663552,ifaikfa,2018-11-15 01:02:51,Pengen nonton coldplay sama fantastic beast tapi gapunya temen gaes :(,  ingin    nonton    coldplay    sama    fantastic    beast    tapi    gapunya    temen    teman        ,"I want to watch coldplay with fantastic beast, but my friends are friends"
362,1062867421415956480,fragilebuster,2018-11-15 00:38:35,"Fantastic Beast 2 nih 🤤🤤🤤🤤
Gaskeun gaskeun euy, masalahnya gak ada teman menghabiskan popcorn :(",  fantastic    beast    2    ini     drooling face      drooling face      drooling face      drooling face     gaskeun    gaskeun    euy         masalahnya    tidak    ada    teman    menghabiskan    popcorn        ,fantastic beast 2 this drooling face drooling face drooling face drooling face gaskke gas euy the problem no friends spend popcorn
363,1062862238392889345,mintbluelove,2018-11-15 00:17:59,fantastic beast udahhh tayanggggg wiwwwww,  fantastic    beast    sudah    tayang    wiw  ,fantastic beast has been displayed wiw
364,1062858299933024256,shimmerskyy,2018-11-15 00:02:20,mau nonton fantastic beast tp nga tau sama siapa:(,  mau    nonton    fantastic    beast    tapi    nga    tau    sama    siapa            ,want to watch fantastic beast but don't know who
365,1062854321178431488,jetcoleed,2018-11-14 23:46:31,"fantastic beast bagus, lebih bagus dari peringkat dan formasi penempatan",  fantastic    beast    bagus         lebih    bagus    dari    peringkat    dan    formasi    penempatan  ,fantastic good beast is better than ranking and placement formation
366,1062841191916400640,arasilagil,2018-11-14 22:54:21,"Sekuel fantastic beast cocoknya bejudul ""Fantastic Beast: Bayi yg ditukar""

#CrimesOfGrindelwald #FantasticBeasts",  sekuel    fantastic    beast    cocoknya    bejudul         fantastic    beast         bayi    yang    ditukar          crimesofgrindelwald     fantasticbeasts  ,the fantastic beast sequel matches the title of a fantastic beast baby exchanged for crimesofgrindelwald fantasticbeasts
367,1062829641444950016,mulgugee,2018-11-14 22:08:27,Mau nonton fantastic beast pls gue kudu bgt nonton :( mau menebus dosa gak ngikutin harry potter wkwk,  mau    nonton    fantastic    beast    pls    saya    harus    sangat    nonton          mau    menebus    dosa    tidak    mengikuti    harry    potter    wkwk  ,"I want to watch fantastic beast, pls, I have to watch so I want to atone for sin, not follow the harry potter wkwk"
368,1062820613272698880,krawark,2018-11-14 21:32:35,Super late but I just watched Fantastic Beast 1 recently and surprisingly among all charas Credence fascinated me the most,  super    late    but    i    just    watched    fantastic    beast    1    recently    and    surprisingly    among    all    charas    credence    fascinated    me    the    most  ,super    late    but    i    just    watched    fantastic    beast    1    recently    and    surprisingly    among    all    charas    credence    fascinated    me    the    most
369,1062797946125672448,shfrzfr,2018-11-14 20:02:30,Ga tertarik nonton fantastic beast karena q geli bgt sm ular hiiii njz,  tidak    tertarik    nonton    fantastic    beast    karena    saya    geli    sangat    sama    ular    hi    sialan  ,not interested in watching fantastic beast because I am very amused at the damn hi snake
370,1062793137637154816,handansn_,2018-11-14 19:43:24,Dimana mana fantastic beast cobaaa,  dimana    mana    fantastic    beast    coba  ,where is fantastic beast try
371,1062791144633905152,joeveenyo,2018-11-14 19:35:29,I LOVE FANTASTIC BEAST AND THE CRIME OF GRINDELWALD,  i    love    fantastic    beast    and    the    crime    of    grindelwald  ,i    love    fantastic    beast    and    the    crime    of    grindelwald
372,1062776388896284672,vikanovikas,2018-11-14 18:36:51,Fantastic Beast mesti nonton dari awal yah kayanya.....,  fantastic    beast    harus    nonton    dari    awal    iya    kayanya           ,"fantastic beast, you have to watch it from the start, yeah, it works"
373,1062771248357289984,dennyrrachman,2018-11-14 18:16:25,Fantastic beast penuh kejutan,  fantastic    beast    penuh    kejutan  ,fantastic beast full of surprises
374,1062769647634673664,andmadan,2018-11-14 18:10:03,"Pokoknya fantastic beast bagus, nonton sendiri aja berasa nonton bedua.",  pokoknya    fantastic    beast    bagus         nonton    sendiri    saja    berasa    nonton    bedua       ,it's just a good fantastic beast watching alone feels like watching everything
375,1062768407420973056,rayhan_parady,2018-11-14 18:05:08,Nonton Fantastic Beast atau Ralph Breaks The Internet ya?,  nonton    fantastic    beast    atau    ralph    breaks    the    internet    ya       ,watching fantastic beast or ralph breaks the internet
