,id,user_id,created_at,text,Clean,Translate,Labels
279,1.06E+18,Yogipri,11/15/2018 17:23,"Lg memproses film Fantastic Beast, ini film apa2an dah 😭",  lagi    memproses    film    fantastic    beast         ini    film    apa apaan    dah     loudly crying face   ,"again processing this fantastic beast movie, what the heck is loudly crying face",negatif
280,1.06E+18,malcaziza,11/15/2018 17:18,Nungguin Fantastic Beast cuma untuk Nagini. Lalu ternyata cerita asal usulnya Nagini gak dibahas dalem...,  tunggu    fantastic    beast    cuma    untuk    nagini         lalu    ternyata    cerita    asal    usulnya    nagini    tidak    dibahas    dalem         ,Wait for fantastic beast just for Nagini then it turns out the story of the origin of Nagini is not discussed in the palace,negatif
281,1.06E+18,DewiA_P,11/15/2018 17:03,"""LAH KOK UDAHAN SI?"". - review fantastic beast 2",       lah    kok    udahan    si                        review    fantastic    beast    2  ,why is the review a fantastic beast 2,negatif
282,1.06E+18,danikaws,11/15/2018 16:54,fantastic beast 🤘🏾 hepi bisa melihat hogwarts lagi setelah sekian lama,  fantastic    beast     sign of the horns          happy    bisa    melihat    hogwarts    lagi    setelah    sekian    lama  ,fantastic beast sign of the horns happy can see Hogwarts again after all this time,positif
283,1.06E+18,luthfirama_,11/15/2018 16:51,Melihat review sana sini membuat agak sedikit ragu untuk menonton kelanjutan fantastic beast ini,  melihat    review    sana    sini    membuat    agak    sedikit    ragu    untuk    menonton    kelanjutan    fantastic    beast    ini  ,looking at the review here and there makes it a bit hesitant to watch the continuation of this fantastic beast,negatif
284,1.06E+18,oktavianirmala,11/15/2018 16:47,Funfact abis nonton Fantastic Beast ngepoin mantra2 yg ada di pottermore dan kegunaannya,  funfact    habis    nonton    fantastic    beast    ngepoin    mantra mantra    yang    ada    di    pottermore    dan    kegunaannya  ,funfact has watched fantastic beast playing spells in Pottermore and their uses,positif
285,1.06E+18,18O41995,11/15/2018 16:42,Oiya tadi abis nonton fantastic beast 2. Terus pulangnya beli dum d*um. Fyi,  oiya    tadi    habis    nonton    fantastic    beast    2         terus    pulangnya    beli    dum    d um         for your information  ,Oiya was finished watching fantastic beast 2 and returning to buy dum for your information,positif
286,1.06E+18,pennoy15,11/15/2018 16:21,"Fantastic beast keren parah, tapi gantung banget ㅜ.ㅜ Kudu nunggu 2 tahunan lagi keknya buat sekuel",  fantastic    beast    keren    parah         tapi    gantung    sangat           harus    tunggu    2    tahunan    lagi    kayak    buat    sekuel  ,fantastic beast is cool bad but hanging really has to wait 2 more years like for a sequel,positif
287,1.06E+18,anastasiararas,11/15/2018 16:20,Fantastic Beast cukup mengecewakan,  fantastic    beast    cukup    mengecewakan  ,fantastic beast quite disappointing,negatif
288,1.06E+18,Didimsadrian,11/15/2018 16:18,Fantastic beast 2? Mingdep deh mumpung diskon 25rebu,  fantastic    beast    2         minggu depan    deh    mumpung    diskon    duapuluh lima ribu  ,fantastic beast 2 next week while discounting twenty five thousand,positif
289,1.06E+18,irvanahh,11/15/2018 16:02,Fantastic beast,  fantastic    beast  ,fantastic    beast,neutral
290,1.06E+18,laveniahapsari,11/15/2018 15:50,Baru nonton fantastic beast dan menyesal karna gantung 😭,  baru    nonton    fantastic    beast    dan    menyesal    karena    gantung     loudly crying face   ,just watching fantastic beast and regret for hanging loudly crying face,negatif
291,1.06E+18,AIESTHETlC,11/15/2018 15:48,SUMPAAH SIAPAPUN JELASIN TEORI FANTASTIC BEAST KE AKU,  sumpaah    siapapun    jelasin    teori    fantastic    beast    ke    aku  ,how come anyone explained the theory of fantastic beast to me,negatif
292,1.06E+18,arindaFR,11/15/2018 15:42,Gimana nih pendapat lain buat yg udh nonton fantastic beast 2?? Apakah kalian puas atau merasa kecewa?,  gimana    ini    pendapat    lain    buat    yang    sudah    nonton    fantastic    beast    2              apakah    kalian    puas    atau    merasa    kecewa       ,how is this another opinion for those who have watched fantastic beast 2 whether you are satisfied or feel disappointed,neutral
293,1.06E+18,renataalvn,11/15/2018 15:25,Bisa bisanya ada manusia di muka bumi ini yg nge snapgram in film fantastic beast.....ANDA MANUSIA APA BUKAN HAH??,  bisa    bisanya    ada    manusia    di    muka    bumi    ini    yang    melakukan    snapgram    in    film    fantastic    beast             anda    manusia    apa    bukan    hah            ,"how can there be humans on this earth who snapgrams in fantastic beast movies, you human beings or not hah",negatif
294,1.06E+18,DN_06,11/15/2018 15:10,"Seperti nya fantastic beast nonton sendiri saja, karna kalo kuciwa tuh suka nga enak ke partner nonton gt lho. Overthinking ya, map map",  seperti    nya    fantastic    beast    nonton    sendiri    saja         karena    kalau    kecewa    tuh    suka    nga    enak    ke    partner    nonton    begitu    lho         overthinking    ya         maaf    maaf  ,"It's like fantastic beast watching alone because if you're disappointed it's like being nice to your partner watching that, you know, it's overthinking, sorry sorry",neutral
295,1.06E+18,fauziriza,11/15/2018 15:07,Sepertinya banyak yg kecewa dengan fantastic beast,  sepertinya    banyak    yang    kecewa    dengan    fantastic    beast  ,it seems like many are disappointed with fantastic beast,negatif
296,1.06E+18,K7zan,11/15/2018 15:03,"Ada yang mau diajak nonton fantastic beast ? 

Sedih amat dah :((",  ada    yang    mau    diajak    nonton    fantastic    beast         sedih    amat    dah         ,there are those who want to be invited to watch fantastic beast sad really,neutral
297,1.06E+18,me_rasti,11/15/2018 14:38,"Wow, ezra miller. Wow! 👏👏 
From Credence into Aurelius Dumbledore. See you in Fantastic Beast 3, ganteng.",  wow         ezra    miller         wow          clapping hands      clapping hands     from    credence    into    aurelius    dumbledore         see    you    in    fantastic    beast    3         ganteng       ,wow         ezra    miller         wow          clapping hands      clapping hands     from    credence    into    aurelius    dumbledore         see    you    in    fantastic    beast    3         ganteng,positif
298,1.06E+18,indahkusumadani,11/15/2018 14:32,"yang udah nonton fantastic beast di cgv info dong, ada merch kaya tempat popcorn / tempat minum ga kaya pas star wars? 🤔",  yang    sudah    nonton    fantastic    beast    di    cgv    info    dong         ada    merch    kaya    tempat    popcorn         tempat    minum    tidak    kaya    saat    star    wars          thinking face   ,"who have watched fantastic beast on cgv, info, there is a merch, there is a rich popcorn place where drinking places are not rich when star wars think face",neutral
299,1.06E+18,diahayuse,11/15/2018 14:26,Lagian kenapa sih burn the stage the movie ini kudu tayang barengan fantastic beast. Kenapa sih kenapaaaaaaaa???,  lagian    kenapa    sih    burn    the    stage    the    movie    ini    harus    tayang    barengan    fantastic    beast         kenapa    sih    kenapa                 ,anyways why does this burn the stage the movie have to show up with a fantastic beast why's that,neutral
300,1.06E+18,ioriyouta,11/15/2018 14:20,Oke. Bakal ada sequel selanjutnya dari Fantastic Beast. Di Jerman mungkin? Tp ini kenapa nanggung bgt endingnya kzl bat,  oke         bakal    ada    sequel    selanjutnya    dari    fantastic    beast         di    jerman    mungkin         tapi    ini    kenapa    nanggung    sangat    endingnya    kzl    bat  ,okay there will be a sequel next to fantastic beast in Germany maybe but this is why the ending is really bat,negatif
301,1.06E+18,Intanfkm,11/15/2018 14:09,baru nonton fantastic beast tetoba ada jarkoman kantor nobar dan dibayarin 👍😭,  baru    nonton    fantastic    beast    tetoba    ada    jarkoman    kantor    nobar    dan    dibayarin     thumbs up      loudly crying face   ,just watching fantastic beast so there's the Nobar office jarkoman and paid thumbs up loudly crying face,negatif
302,1.06E+18,satayobagus,11/15/2018 13:46,Ya Allah kenapa sih Fantastic Beast why oh why oh why,  ya    allah    kenapa    sih    fantastic    beast    why    oh    why    oh    why  ,ya    allah    kenapa    sih    fantastic    beast    why    oh    why    oh    why,negatif
303,1.06E+18,azzamadityap,11/15/2018 13:45,Marathon fantastic beast,  marathon    fantastic    beast  ,marathon    fantastic    beast,positif
304,1.06E+18,azzamadityap,11/15/2018 13:45,Karena belum sempet nontom fantastic beast ke 1 jadi tadi sebelum nonton marathon dulu di kantor wkakw,  karena    belum    sempat    nonton    fantastic    beast    ke    1    jadi    tadi    sebelum    nonton    marathon    dulu    di    kantor    wkakw  ,because I didn't have the chance to watch the 1st fantastic beast before I watched the marathon at the wkakw office,positif
305,1.06E+18,nontrianon,11/15/2018 13:28,"nah kan kalo yang emang suka Harry Potter pasti bilang Fantastic Beast yg kedua ini bagus, wkwk",  nah    kan    kalau    yang    memang    suka    harry    potter    pasti    bilang    fantastic    beast    yang    kedua    ini    bagus         wkwk  ,"well, if you really like harry potter, you must say the second fantastic beast is good",positif
306,1.06E+18,Yona_JKT48,11/15/2018 13:25,setelah sekian lama akhirnya nonton bioskop lagi haha tadi nonton Fantastic Beast 😳,  setelah    sekian    lama    akhirnya    nonton    bioskop    lagi    haha    tadi    nonton    fantastic    beast     flushed face   ,after a long time finally watching the movie again haha ​​I watched a fantastic flushed face beast,positif
307,1.06E+18,amanda_stevi,11/15/2018 13:20,AKU MAUK LAH KALO DIAJAK NONTON FANTASTIC BEAST LAGI ABIS INI AHAHAHAHAHA,  aku    ingin    lah    kalau    diajak    nonton    fantastic    beast    lagi    habis    ini    ahahahahaha  ,"I want to be invited to watch fantastic beast again after this, ahahahahaha",positif
308,1.06E+18,oviolvb,11/15/2018 13:18,Fantastic beast 1 Lebih keren dari yg ke 2. ⭐⭐,  fantastic    beast    1    lebih    keren    dari    yang    ke    2          white medium star      white medium star   ,fantastic beast 1 is cooler than the 2 white medium star white medium star,negatif
309,1.06E+18,amanda_stevi,11/15/2018 13:06,FANTASTIC BEAST: CRIMES OF GRINDELWALD KEREN MAMPUS GILAK,  fantastic    beast         crimes    of    grindelwald    keren    mampus    gila  ,fantastic beast crimes of grindelwald is pretty cool crazy,positif
310,1.06E+18,irhamrizqi,11/15/2018 13:05,Fantastic beast ending 👏,  fantastic    beast    ending     clapping hands   ,fantastic    beast    ending     clapping hands,negatif
311,1.06E+18,helogengz,11/15/2018 13:01,"Fantastic beast, i'm coming:"")",  fantastic    beast         i m    coming                 ,fantastic    beast         i m    coming,positif
312,1.06E+18,inisihfree,11/15/2018 12:52,Ini gua nonton fantastic beast sama sapa,  ini    saya    nonton    fantastic    beast    sama    sapa  ,I'm watching fantastic beasts and greetings,neutral
313,1.06E+18,godchangbean,11/15/2018 12:37,tapi udah booking fantastic beast. yaudala,  tapi    sudah    booking    fantastic    beast         ya sudahlah  ,"but already booked a fantastic beast, never mind",positif
314,1.06E+18,jabunnajib,11/15/2018 12:35,Meh nonton fantastic beast kebak kabeh bioskop e     -_-,  ingin    nonton    fantastic    beast    penuh    kabeh    bioskop    e         ,want to watch fantastic beast full of cinema e,negatif
315,1.06E+18,ffgahara,11/15/2018 12:30,nonton fantastic beast &lt; nontonin nagini,  nonton    fantastic    beast         nontonin    nagini  ,watch fantastic beast nontonin nagini,positif
316,1.06E+18,anugrudha,11/15/2018 12:27,Nobody wants to watch new Fantastic Beast movie with me? I am keen on discussing story after watching movie (esp. for multi-movies) 😂,  nobody    wants    to    watch    new    fantastic    beast    movie    with    me         i    am    keen    on    discussing    story    after    watching    movie         esp         for    multi         movies          face with tears of joy   ,nobody    wants    to    watch    new    fantastic    beast    movie    with    me         i    am    keen    on    discussing    story    after    watching    movie         esp         for    multi         movies          face with tears of joy,positif
317,1.06E+18,azzamadityap,11/15/2018 12:26,Fantastic Beast 2 seru anjay,  fantastic    beast    2    seru    keren  ,I can not wait until I can finish 2,positif
318,1.06E+18,devihaliniar,11/15/2018 12:06,Fantastic beast udah keluar nih hihi,  fantastic    beast    sudah    keluar    ini    hihi  ,fantastic beast has come out this hihi,positif
319,1.06E+18,knightmandala,11/15/2018 11:59,"cgv depok rame banget ada pens betes, gw kira nonton suzzana atau fantastic beast kaya gw 😂😂😂",  cgv    depok    rame    sangat    ada    pens    betes         saya    kira    nonton    suzzana    atau    fantastic    beast    kaya    saya     face with tears of joy      face with tears of joy      face with tears of joy   ,cgv depok rame there are very pens betes i think watching suzzana or fantastic beast is rich i face with tears of joy face with tears of joy,neutral
320,1.06E+18,Arumkarima,11/15/2018 11:50,"Ekspetasi : liat fantastic beast yg 4d
Realita : udah pake tix id buy 1 get 1",  ekspetasi         lihat    fantastic    beast    yang    4d    realita         sudah    pakai    tix    id    buy    1    get    1  ,expectations see fantastic beast which 4d has used reality tix id buy 1 get 1,neutral
321,1.06E+18,dewimedinaw,11/15/2018 11:39,Fantastic beast ada yg review bagus banget ada yang bilang jele banget.. Tapi aku tetep harus nonton..,  fantastic    beast    ada    yang    review    bagus    sangat    ada    yang    bilang    jelek    sangat          tapi    aku    tetap    harus    nonton        ,"fantastic beast there are good reviews, some say bad but I still have to watch",positif
322,1.06E+18,wiwigaga_,11/15/2018 11:36,"Ya Allah, mau nonton Fantastic Beast lagi :'(((((",  ya    allah         mau    nonton    fantastic    beast    lagi                                     ,"yes, you want to watch fantastic beast again",positif
323,1.06E+18,firaaaMD,11/15/2018 11:27,"Tunggu deh ntar lanjut, nonton fantastic beast dulu wkwk",  tunggu    deh    ntar    lanjut         nonton    fantastic    beast    dulu    wkwk  ,"wait, then continue watching fantastic beast first",positif
324,1.06E+18,ramadhika99,11/15/2018 11:10,"Mau nonton fantastic beast tpi lagi jauh bioskopnya, yaudah nunggu aja di lk21 hahaaa",  mau    nonton    fantastic    beast    tapi    lagi    jauh    bioskopnya         ya sudahlah    tunggu    saja    di    internet    haha  ,"want to watch fantastic beast but it's far from the cinema, just wait on the internet haha",positif
325,1.06E+18,dell_yan,11/15/2018 11:04,‘Fantastic Beast: The Crimes of Grindelwald’ pas scene Hogwarts itu ... ❤️,       fantastic    beast         the    crimes    of    grindelwald     saat    scene    hogwarts    itu            red heart        ,fantastic    beast         the    crimes    of    grindelwald     saat    scene    hogwarts    itu            red heart,positif
326,1.06E+18,KeyongbaIap,11/15/2018 11:00,Fantastic beast ahh,  fantastic    beast    ahh  ,fantastic    beast    ahh,positif
327,1.06E+18,alfanarn,11/15/2018 10:55,"WOOOOOOOOOAAAAAAH!! FANTASTIC BEAST SO GADAYUUUUUUUUM!!!!.

Sepanjang film gak bisa gak exciting gue.",  wooaah              fantastic    beast    so    gadayum         sepanjang    film    tidak    bisa    tidak    exciting    saya       ,wooa fantastic beast so gadayum throughout my film can't be exciting,positif
328,1.06E+18,npsbayu,11/15/2018 10:43,"hanum Rais aja belom nonton, eh fantastic beast tayang.

berat bgt idup.",  hanum    rais    saja    belum    nonton         eh    fantastic    beast    tayang         berat    sangat    idup       ,the hanum rais just hasn't watched the fantastic beast show so lively,negatif
329,1.06E+18,zunarzuna,11/15/2018 9:54,Jadi pengen nonton Fantastic Beast yg pertama.,  jadi    ingin    nonton    fantastic    beast    yang    pertama       ,so I want to watch the first fantastic beast,positif
330,1.06E+18,kevinchoc,11/15/2018 8:45,Apaan nih Fantastic Beast nggak ada Harry Potter-nya!!!!,  apaan    ini    fantastic    beast    tidak    ada    harry    potter     nya                      ,"it's fantastic beast, there's no harry potter",negatif
331,1.06E+18,maudhymaw,11/15/2018 8:42,"Nurutkan si feby nak nnton fantastic beast semalam. Sekalinya hari ini udah ade di layar kaca 21.
Okedehhhh~~~~",  nurutkan    si    feby    nak    nnton    fantastic    beast    semalam         sekalinya    hari    ini    sudah    ade    di    layar    kaca    21         okedeh      ,I want to put the little guy in a fantastic beast the last night today I have on the 21 glass screen ok,positif
332,1.06E+18,ellasugiar,11/15/2018 8:41,Fantastic beast 😍😍😍,  fantastic    beast     smiling face with heart eyes      smiling face with heart eyes      smiling face with heart eyes   ,fantastic    beast     smiling face with heart eyes      smiling face with heart eyes      smiling face with heart eyes,positif
333,1.06E+18,Tyayao,11/15/2018 8:31,Sekalinya ada yang ngajak pada mintain film yang sama... apakah ku harus nonton fantastic beast 2 kali :(,  sekalinya    ada    yang    ngajak    pada    mintain    film    yang    sama           apakah    ku    harus    nonton    fantastic    beast    2    kali        ,"once there is someone who asks for the same movie, do I have to watch fantastic beast twice",positif
334,1.06E+18,carinapeggy,11/15/2018 8:27,fantastic beast the crimes of grindelwald  10/10 🤟,  fantastic    beast    the    crimes    of    grindelwald    10         10     U0001f91f  ,fantastic    beast    the    crimes    of    grindelwald    10         10     U0001f91f,positif
335,1.06E+18,marutmanullang,11/15/2018 8:15,gela2 animasi fantastic beast ni ga pernah ga bikin pangling ya._.,  keren    animasi    fantastic    beast    ini    tidak    pernah    tidak    bikin    bingung    ya     ,This cool animated fantastic beast never does not make you confused,positif
336,1.06E+18,nabillaazlikaa,11/15/2018 8:11,"Fantastic beast 2 tuh keren sih sinematografinya, cuma ceritanya yagitu deh~",  fantastic    beast    2    tuh    keren    sih    sinematografinya         cuma    ceritanya    begitu    deh   ,fantastic beast 2 the cool cinematography is just the story,positif
337,1.06E+18,SarahKrtka,11/15/2018 7:33,"Fantastic beast udah keluar aja, saya masih blm nonton bohemian #sad",  fantastic    beast    sudah    keluar    saja         saya    masih    belum    nonton    bohemian     sad  ,fantastic beast just came out I still haven't watched bohemian sad,neutral
338,1.06E+18,adriansusanto,11/15/2018 7:33,"Could be a 3, but I don't like where the story is heading, and at this point, just drop the ""Fantastic Beast"" title.",  could    be    a    3         but    i    don t    like    where    the    story    is    heading         and    at    this    point         just    drop    the         fantastic    beast         title       ,could    be    a    3         but    i    don t    like    where    the    story    is    heading         and    at    this    point         just    drop    the         fantastic    beast         title,negatif
339,1.06E+18,KRSNMAHENDRA,11/15/2018 7:06,"Suzana / Fantastic Beast 2 ? 
Gak semuanya kayanya .Lol",  suzana         fantastic    beast    2         tidak    semuanya    kayanya     lol  ,suzana fantastic beast 2 is not everything that works lol,neutral
340,1.06E+18,santimuhrianti,11/15/2018 6:38,Sedih aku tuh belum nonton Fantastic Beast: The Crimes of Grindelwald.,  sedih    aku    tuh    belum    nonton    fantastic    beast         the    crimes    of    grindelwald       ,sad I haven't watched fantastic beast the crimes of grindelwald,negatif
341,1.06E+18,inespuspitasa,11/15/2018 6:17,"Fantastic beast yuk:(
Pengin bohemian tp emohlah wqwq",  fantastic    beast    ayo              pengin    bohemian    tapi    emohlah    wqwq  ,"fantastic beast, let's give bohemian but emohlah wqwq",positif
342,1.06E+18,diyasprdn,11/15/2018 6:15,Temen-temen aing pada sibuk. Diajak nonton Fantastic Beast pada kaga bisa. :(,  temen         temen    saya    pada    sibuk         diajak    nonton    fantastic    beast    pada    kaga    bisa             ,my friend's friend is busy invited to watch fantastic beast on kaga can,negatif
343,1.06E+18,FarhanGetek,11/15/2018 6:11,"nonton jaman kakeknya harry potter mba 1 !!!
.
.
.
.
.
.
.
Fantastic beast mas",  nonton    jaman    kakeknya    harry    potter    mba    1                                                      fantastic    beast    mas  ,watching his grandfather's era Harry Potter the 1st fantastic beast mas,neutral
344,1.06E+18,annisa_rianti,11/15/2018 5:59,Gue ngebela Fantastic Beast bkn karena filmnya bagus bgt. Tapi banyak bgt org sok kritis ttg film ini padahal ini kan film fiksi yawlaaa,  saya    membela    fantastic    beast    bkn    karena    filmnya    bagus    sangat         tapi    banyak    sangat    org    sok    kritis    tentang    film    ini    padahal    ini    kan    film    fiksi    keren  ,I defend fantastic beast not because the film is very good but many people are very critical about this film even though it's cool fiction,positif
345,1.06E+18,jordanpriyoga,11/15/2018 5:41,Now watching fantastic beast 2,  now    watching    fantastic    beast    2  ,now    watching    fantastic    beast    2,positif
346,1.06E+18,faisholj,11/15/2018 5:39,"Things that I regret this month.
Didn't participate in Borobudur Marathon, and Expect too much for Fantastic Beast.",  things    that    i    regret    this    month         didn t    participate    in    borobudur    marathon         and    expect    too    much    for    fantastic    beast       ,things    that    i    regret    this    month         didn t    participate    in    borobudur    marathon         and    expect    too    much    for    fantastic    beast,positif
347,1.06E+18,pradnyathamitha,11/15/2018 5:31,"ngeskip a head full of dreams movie dong demi fantastic beast 😭 
mana cuma sehari doang lagi tayangnya huhuhuhu",  melewatkan    a    head    full    of    dreams    movie    dong    demi    fantastic    beast     loudly crying face     mana    cuma    sehari    doang    lagi    tayangnya    huhuhuhu  ,skip a head full of dreams movie dong for fantastic beast loudly crying face where only one day will come huhuhuhu,positif
348,1.06E+18,superhimee,11/15/2018 5:30,"Gausah nonton fantastic beast, nonton drama korea aja di viu gratis cuma modal kuota",  gausah    nonton    fantastic    beast         nonton    drama    korea    saja    di    internet    gratis    cuma    modal    kuota  ,It's hard to watch fantastic beast watching Korean dramas only on the internet for free only with quota capital,negatif
349,1.06E+18,aadepanca,11/15/2018 4:51,Akhirnya film fantastic beast sudah keluar✨,  akhirnya    film    fantastic    beast    sudah    keluar     sparkles   ,finally the fantastic beast movie came out sparkles,positif
350,1.06E+18,ichaprima,11/15/2018 4:50,Terkesel itu adalah belum nonton Fantastic Beast dan terpapar review yg ga bagus. :(,  terkesel    itu    adalah    belum    nonton    fantastic    beast    dan    terpapar    review    yang    tidak    bagus             ,the exclusion is not yet watching fantastic beast and is exposed to a bad review,negatif
351,1.06E+18,farhanalv,11/15/2018 4:47,Yg lain ke Jogja aku nonton fantastic beast sama ahok saja,  yang    lain    ke    jogja    aku    nonton    fantastic    beast    sama    ahok    saja  ,the others to Jogja I watch fantastic beasts just like that,positif
352,1.06E+18,vivisav_,11/15/2018 4:35,nonton lagi harpot gegara fantastic beast 2 da rilis. dan baru kali ini ngerti apa yg diomongin dgn logat britishnya yg endessssh bgt🤣,  nonton    lagi    harry potter    gegara    fantastic    beast    2    sudah    rilis         dan    baru    kali    ini    mengerti    apa    yang    diomongin    dgn    logat    britishnya    yang    keren    sangat     rolling on the floor laughing   ,Watch again Harry Potter from Fantastic Beast 2 has been released and only this time understand what is being said about the cool British accent very rolling on the floor laughing,positif
353,1.06E+18,morphzyy,11/15/2018 4:30,Fantastic beast the crimes of grindelwald keknya bagus nih untuk di tonton hmm,  fantastic    beast    the    crimes    of    grindelwald    kayak    bagus    ini    untuk    di    tonton    hmm  ,fantastic beast the crimes of grindelwald like this is good to watch hmm,positif
354,1.06E+18,xcatpoohx,11/15/2018 4:05,PESAN MORAL FANTASTIC BEAST YAUDAH LU KAKAK ADEK GAUSAH REBUTAN CEWEK UJUNG UJUNGNYA GADA YG DAPET KAN,  pesan    moral    fantastic    beast    ya sudahlah    kamu    kakak    adek    gausah    rebutan    cewek    ujung    ujungnya    tidak ada    yang    dapet    kan  ,"the message is fantastic, beast, yeah, bro, bro, brother and sister, it's difficult to fight for the end of the girl, there's nothing to get, right?",negatif
355,1.06E+18,channiesbabo,11/15/2018 3:40,Just talked with a muggle friend about fantastic beast 🤓,  just    talked    with    a    muggle    friend    about    fantastic    beast     nerd face   ,just    talked    with    a    muggle    friend    about    fantastic    beast     nerd face,neutral
356,1.06E+18,channiesbabo,11/15/2018 3:38,"Looking for friend to spoil Fantastic beast 2 story 😂😂😂

I stiillll in BIG AWE WITH THAT MOVIE",  looking    for    friend    to    spoil    fantastic    beast    2    story     face with tears of joy      face with tears of joy      face with tears of joy     i    stiil    in    big    awe    with    that    movie  ,looking    for    friend    to    spoil    fantastic    beast    2    story     face with tears of joy      face with tears of joy      face with tears of joy     i    stiil    in    big    awe    with    that    movie,negatif
357,1.06E+18,sitamanda,11/15/2018 3:23,What the? Kemarin Fantastic Beast udah rilis *headpalm*,  what    the         kemarin    fantastic    beast    sudah    rilis         headpalm       ,what yesterday the fantastic beast has been released headphones,positif
358,1.06E+18,jojoreha,11/15/2018 3:05,Masa mesti skip nonton Fantastic Beast 2?,  masa    harus    skip    nonton    fantastic    beast    2       ,the time to skip watching fantastic beast 2,negatif
359,1.06E+18,kerispi,11/15/2018 2:18,temenin fantastic beast anyone? yu? :(,  temenin    fantastic    beast    anyone         ayo             ,friend fantastic beast anyone come on,positif
360,1.06E+18,Danz_fm,11/15/2018 1:04,"Next
Fantastic Beast
""Crime of Grindewald""",  next    fantastic    beast         crime    of    grindewald       ,next fantastic beast crime of grindelwald,neutral
361,1.06E+18,ifaikfa,11/15/2018 1:02,Pengen nonton coldplay sama fantastic beast tapi gapunya temen gaes :(,  ingin    nonton    coldplay    sama    fantastic    beast    tapi    gapunya    temen    teman        ,"I want to watch coldplay with fantastic beast, but my friends are friends",negatif
362,1.06E+18,fragilebuster,11/15/2018 0:38,"Fantastic Beast 2 nih 🤤🤤🤤🤤
Gaskeun gaskeun euy, masalahnya gak ada teman menghabiskan popcorn :(",  fantastic    beast    2    ini     drooling face      drooling face      drooling face      drooling face     gaskeun    gaskeun    euy         masalahnya    tidak    ada    teman    menghabiskan    popcorn        ,fantastic beast 2 this drooling face drooling face drooling face drooling face gaskke gas euy the problem no friends spend popcorn,positif
363,1.06E+18,mintbluelove,11/15/2018 0:17,fantastic beast udahhh tayanggggg wiwwwww,  fantastic    beast    sudah    tayang    wiw  ,fantastic beast has been displayed wiw,positif
364,1.06E+18,shimmerskyy,11/15/2018 0:02,mau nonton fantastic beast tp nga tau sama siapa:(,  mau    nonton    fantastic    beast    tapi    nga    tau    sama    siapa            ,want to watch fantastic beast but don't know who,positif
365,1.06E+18,jetcoleed,11/14/2018 23:46,"fantastic beast bagus, lebih bagus dari peringkat dan formasi penempatan",  fantastic    beast    bagus         lebih    bagus    dari    peringkat    dan    formasi    penempatan  ,fantastic good beast is better than ranking and placement formation,positif
366,1.06E+18,arasilagil,11/14/2018 22:54,"Sekuel fantastic beast cocoknya bejudul ""Fantastic Beast: Bayi yg ditukar""

#CrimesOfGrindelwald #FantasticBeasts",  sekuel    fantastic    beast    cocoknya    bejudul         fantastic    beast         bayi    yang    ditukar          crimesofgrindelwald     fantasticbeasts  ,the fantastic beast sequel matches the title of a fantastic beast baby exchanged for crimesofgrindelwald fantasticbeasts,negatif
367,1.06E+18,mulgugee,11/14/2018 22:08,Mau nonton fantastic beast pls gue kudu bgt nonton :( mau menebus dosa gak ngikutin harry potter wkwk,  mau    nonton    fantastic    beast    pls    saya    harus    sangat    nonton          mau    menebus    dosa    tidak    mengikuti    harry    potter    wkwk  ,"I want to watch fantastic beast, pls, I have to watch so I want to atone for sin, not follow the harry potter wkwk",positif
368,1.06E+18,krawark,11/14/2018 21:32,Super late but I just watched Fantastic Beast 1 recently and surprisingly among all charas Credence fascinated me the most,  super    late    but    i    just    watched    fantastic    beast    1    recently    and    surprisingly    among    all    charas    credence    fascinated    me    the    most  ,super    late    but    i    just    watched    fantastic    beast    1    recently    and    surprisingly    among    all    charas    credence    fascinated    me    the    most,positif
369,1.06E+18,shfrzfr,11/14/2018 20:02,Ga tertarik nonton fantastic beast karena q geli bgt sm ular hiiii njz,  tidak    tertarik    nonton    fantastic    beast    karena    saya    geli    sangat    sama    ular    hi    sialan  ,not interested in watching fantastic beast because I am very amused at the damn hi snake,negatif
370,1.06E+18,handansn_,11/14/2018 19:43,Dimana mana fantastic beast cobaaa,  dimana    mana    fantastic    beast    coba  ,where is fantastic beast try,negatif
371,1.06E+18,joeveenyo,11/14/2018 19:35,I LOVE FANTASTIC BEAST AND THE CRIME OF GRINDELWALD,  i    love    fantastic    beast    and    the    crime    of    grindelwald  ,i    love    fantastic    beast    and    the    crime    of    grindelwald,positif
372,1.06E+18,vikanovikas,11/14/2018 18:36,Fantastic Beast mesti nonton dari awal yah kayanya.....,  fantastic    beast    harus    nonton    dari    awal    iya    kayanya           ,"fantastic beast, you have to watch it from the start, yeah, it works",positif
373,1.06E+18,dennyrrachman,11/14/2018 18:16,Fantastic beast penuh kejutan,  fantastic    beast    penuh    kejutan  ,fantastic beast full of surprises,positif
374,1.06E+18,andmadan,11/14/2018 18:10,"Pokoknya fantastic beast bagus, nonton sendiri aja berasa nonton bedua.",  pokoknya    fantastic    beast    bagus         nonton    sendiri    saja    berasa    nonton    bedua       ,it's just a good fantastic beast watching alone feels like watching everything,positif
375,1.06E+18,rayhan_parady,11/14/2018 18:05,Nonton Fantastic Beast atau Ralph Breaks The Internet ya?,  nonton    fantastic    beast    atau    ralph    breaks    the    internet    ya       ,watching fantastic beast or ralph breaks the internet,neutral
